2881.918457	1.522167e+03
119.406013	6.759113e+01
42.890446	2.685183e+01
42.011002	2.699416e+01
33.318542	2.686451e+01
18.573952	2.199553e+01
5.602001	1.067551e+01
0.122406	5.670758e-02
0.206616	9.548551e-02
0.223217	7.412220e-02
0.447761	1.551811e-01
